Transaction_ID,Date_ID,City_ID,Area_ID,Property_ID,Area_SqFt,Days_on_Market,Listing_Status,Demand_Score,Supply_Score,Risk_Score_Base,Price_per_SqFt,Property_Price,Rental_Income_Monthly
4456,105,7,10,5,4530,115,Sold,31,80,46,17369,3945544,153168
4457,244,5,31,4,3833,195,Active,36,92,56,15035,4524752,115488
4458,1027,2,40,5,4448,167,Active,74,63,12,15484,7692169,341475
4459,396,2,20,2,3008,35,Sold,77,50,19,17654,5171467,217045
4460,1083,8,16,5,3989,13,Active,32,85,35,15230,7945994,132283
4461,699,4,22,2,4708,198,Sold,77,58,24,17118,6386138,254948
4462,978,5,30,1,3047,31,Sold,30,98,44,15400,7491449,92281
4463,506,6,19,1,3157,166,Sold,32,95,56,16645,5612061,110211
4464,681,1,35,1,3580,50,Sold,94,30,5,17378,6320432,318450
4465,1088,4,30,3,3929,196,Active,72,60,23,16529,7964446,280654
4466,303,4,30,3,3243,122,Active,65,57,15,16920,4775877,172369
4467,291,7,30,4,4022,190,Sold,44,92,45,18337,4719621,139748
4468,436,2,18,2,4677,144,Active,81,52,16,16622,5319981,327063
4469,69,7,8,3,3380,103,Sold,30,88,54,16382,3797929,106531
4470,420,8,17,3,4449,32,Sold,39,82,44,15888,5256525,148855
4471,412,8,37,3,4659,113,Sold,33,92,59,16289,5231773,145501
4472,889,2,30,1,3613,131,Sold,75,60,14,15601,7137713,198818
4473,726,6,40,4,4415,175,Active,35,83,54,18320,6488748,136962
4474,735,4,6,5,4040,174,Active,77,58,18,17088,6521152,222083
4475,604,8,4,5,3332,101,Sold,44,87,53,15081,6013051,110496
4476,720,1,3,2,4979,12,Active,99,19,5,15113,6461296,515812
4477,716,2,13,2,4084,120,Active,81,59,17,16864,6444644,256457
4478,17,1,30,2,3811,53,Sold,88,21,8,18040,3577857,388512
4479,961,8,1,3,4237,141,Sold,40,93,59,17359,7423942,150252
4480,723,4,29,5,3956,128,Sold,72,61,22,16597,6474347,271063
4481,91,4,6,2,3501,17,Sold,75,52,15,15921,3885238,206729
4482,873,5,35,2,3831,27,Sold,33,81,36,15391,7067506,120178
4483,1019,1,25,3,4499,114,Sold,97,29,6,17608,7657515,383742
4484,524,1,28,1,3003,48,Sold,98,32,11,18087,5681818,370870
4485,225,4,1,3,4746,91,Sold,66,57,18,16394,4439693,376339
4486,827,8,29,4,3377,169,Sold,41,91,38,17305,6888388,118614
4487,411,8,15,3,4129,75,Sold,38,82,48,15346,5225472,146142
4488,694,3,9,1,3685,32,Sold,52,77,20,16554,6370387,202327
4489,16,7,39,2,3049,7,Sold,31,84,54,17088,3572457,92568
4490,417,3,22,1,4218,119,Sold,61,75,20,16500,5247524,234332
4491,320,5,35,2,4759,50,Sold,36,96,47,17554,4847434,163795
4492,807,5,12,1,3007,186,Sold,32,81,47,17232,6801080,95965
4493,204,6,33,2,3542,75,Sold,35,81,35,16466,4361836,127144
4494,397,2,24,4,4821,51,Sold,84,53,12,16301,5172367,262700
4495,328,1,15,1,4778,126,Sold,91,30,6,16251,4884338,512918
4496,110,1,25,3,4285,18,Sold,95,25,8,17916,3968946,511029
4497,125,4,30,1,3209,77,Active,78,50,24,17909,4030603,195170
4498,49,7,16,1,4515,14,Sold,40,89,57,16997,3717371,141085
4499,171,5,28,4,4601,131,Sold,40,95,55,17550,4215571,162544
4500,650,5,31,1,3930,23,Sold,42,82,49,16132,6201170,126978
4501,325,5,22,5,4092,144,Sold,40,83,39,16465,4869486,135854
4502,1046,4,26,5,4290,113,Active,71,60,17,17648,7782178,301486
4503,97,4,4,1,4437,156,Sold,66,56,21,17448,3906390,259389
4504,361,3,17,3,3712,92,Sold,55,89,20,15647,5019351,228267
4505,983,3,24,1,4205,194,Sold,58,79,20,15456,7509900,253040
4506,405,5,22,1,4498,164,Sold,33,80,57,15944,5202520,154488
4507,437,1,28,4,4003,164,Active,93,20,6,16567,5327182,309552
4508,987,7,12,2,4254,124,Sold,33,82,38,17918,7530153,141463
4509,63,6,1,2,3539,171,Sold,30,99,57,16690,3779927,107904
4510,813,1,15,1,4154,129,Active,88,24,8,18457,6826282,374317
4511,551,8,9,4,4483,62,Sold,30,90,54,16715,5787578,145429
4512,353,8,5,4,3399,94,Active,39,94,53,15277,4995949,108054
4513,823,4,24,4,4114,189,Sold,69,51,16,16494,6871737,220650
4514,823,4,35,5,4263,11,Active,73,69,20,16384,6872637,278566
4515,842,8,9,4,3142,112,Sold,44,89,57,17656,6953645,110391
4516,849,6,16,3,4836,140,Sold,34,97,37,16417,6981098,170111
4517,878,1,36,4,4447,66,Sold,92,31,9,17559,7092709,404432
4518,7,3,15,1,4105,131,Active,57,87,21,15277,3531953,252277
4519,15,6,2,1,4345,40,Sold,41,93,47,16847,3566156,140274
4520,981,5,21,4,4923,45,Sold,41,82,38,15048,7504950,168682
4521,312,3,27,3,3123,44,Sold,62,83,26,18493,4815031,163585
4522,941,4,20,2,3093,140,Sold,72,67,23,17773,7342484,186816
4523,527,2,40,2,4117,164,Sold,80,51,18,18069,5693969,232984
4524,24,8,17,1,3385,111,Sold,39,90,59,17976,3608010,108625
4525,317,8,8,5,3995,112,Sold,41,87,46,18036,4837533,142022
4526,212,4,24,3,3754,158,Active,71,61,20,15529,4392439,296482
4527,340,3,1,1,4672,135,Sold,54,70,26,15999,4941044,317517
4528,548,6,28,3,4431,69,Active,34,86,54,16840,5775877,154908
4529,454,1,26,5,3868,191,Sold,92,23,8,17492,5391989,327765
4530,878,1,37,5,4631,121,Active,94,26,11,16264,7093159,350798
4531,917,7,11,1,4651,121,Active,41,84,46,17938,7246624,148572
4532,381,1,22,4,3656,36,Sold,91,18,11,17165,5096759,475052
4533,928,5,10,4,3848,169,Active,31,89,39,16501,7289828,134357
4534,785,8,14,3,3525,102,Sold,37,95,50,17870,6712421,106018
4535,49,2,13,2,4168,73,Sold,77,53,18,16391,3717821,286648
4536,883,8,30,3,3590,65,Sold,40,94,45,16588,7112511,124846
4537,118,7,16,1,3661,13,Active,39,87,36,16842,4002250,120352
4538,28,8,16,5,3280,127,Sold,40,89,43,18255,3626012,110503
4539,801,8,22,1,3728,84,Sold,36,88,49,15912,6779477,122517
4540,216,5,12,5,3202,120,Sold,42,92,57,18355,4406840,105231
4541,953,2,7,4,4075,173,Sold,76,47,19,17807,7390189,269481
4542,654,7,2,5,3853,42,Active,34,82,56,17726,6217821,120221
4543,797,6,12,5,4301,29,Active,35,80,52,16691,6764176,132626
4544,784,8,40,1,3152,91,Active,36,91,44,16337,6708820,99137
4545,793,1,25,4,3260,103,Active,93,26,6,17604,6747974,290890
4546,348,7,24,1,4456,90,Sold,34,95,39,18470,4973897,143599
4547,326,4,8,2,3209,65,Sold,75,60,19,15725,4875337,267534
4548,225,6,30,4,4539,42,Active,33,93,48,17190,4441494,143514
4549,147,4,16,3,4606,112,Active,76,55,23,16972,4115211,299496
4550,76,2,19,1,3630,41,Active,83,52,18,17503,3827182,242655
4551,341,3,21,1,3841,8,Sold,60,81,24,15066,4944644,261827
4552,652,1,32,1,3702,128,Active,91,25,6,17078,6211521,386415
4553,386,3,35,3,4097,49,Active,57,85,21,15440,5124662,229707
4554,45,2,32,3,4232,171,Sold,80,53,16,16365,3702070,233165
4555,636,4,23,3,4563,127,Sold,67,67,21,16004,6138163,284530
4556,335,4,28,4,3747,35,Active,66,60,19,15249,4918091,260139
4557,716,2,16,2,3224,40,Active,76,52,13,17216,6445094,169152
4558,1031,6,22,1,3078,11,Sold,40,94,58,17891,7709270,106764
4559,116,4,33,1,4994,148,Sold,67,66,18,16860,3991449,378822
4560,187,4,16,3,4344,77,Sold,73,53,18,17202,4286678,240269
4561,590,2,31,3,4449,21,Sold,81,55,19,17260,5959045,291075
4562,194,1,35,1,4135,191,Sold,92,19,9,17400,4315481,516358
4563,1056,7,4,5,3496,59,Active,30,80,46,17063,7835733,112480
4564,79,2,26,4,4974,156,Sold,76,63,17,17902,3841584,287945
4565,202,4,22,4,3870,18,Sold,70,68,17,15609,4349684,220066
4566,892,1,37,1,4695,66,Sold,99,30,9,16099,7153915,379379
4567,1045,2,7,3,4404,110,Active,81,62,13,16415,7776327,223503
4568,1029,2,21,1,4333,27,Sold,77,62,13,17090,7703420,300993
4569,463,7,40,1,3125,31,Active,43,90,59,15694,5428442,94706
4570,252,8,19,5,4873,187,Sold,37,90,54,15010,4554905,173761
4571,213,8,33,5,4511,178,Sold,34,95,58,15481,4397839,160673
4572,231,3,35,3,3049,118,Sold,57,80,26,18162,4465796,202688
4573,383,7,7,4,3031,147,Sold,33,92,43,15302,5113411,106000
4574,99,5,18,3,4252,77,Sold,43,98,36,15031,3913591,148089
4575,112,2,38,4,4409,102,Sold,76,46,17,17781,3978397,265138
4576,124,8,28,3,3877,176,Sold,31,88,56,15933,4027002,120078
4577,160,8,24,5,4509,42,Sold,35,87,46,17022,4169216,148680
4578,379,6,24,4,4022,12,Sold,43,84,36,16188,5090909,124143
4579,996,5,6,3,3401,33,Active,44,96,36,17745,7563906,121164
4580,559,6,37,4,4869,92,Sold,40,87,38,15552,5821782,157804
4581,355,7,40,1,4362,149,Active,43,94,49,17256,5001800,142768
4582,608,1,4,4,4029,17,Active,91,27,9,15543,6027452,538677
4583,574,6,9,5,3972,32,Sold,41,98,42,15552,5891089,130520
4584,1001,3,19,5,4071,115,Sold,52,71,26,16095,7586858,276007
4585,289,2,12,3,3078,20,Active,80,46,17,17386,4710621,199145
4586,274,2,34,4,3996,58,Sold,78,60,15,17830,4655265,290372
4587,961,1,18,1,4099,84,Sold,91,28,5,18119,7420342,371974
4588,251,5,15,4,4648,174,Sold,42,90,56,15031,4554005,149545
4589,1085,3,15,2,4272,63,Active,61,79,20,16350,7951845,259054
4590,317,2,25,3,3437,74,Sold,76,63,15,17100,4837083,251715
4591,804,2,7,4,4882,95,Active,77,52,15,16540,6790279,251493
4592,389,5,21,2,3882,148,Sold,40,90,43,16169,5136363,117974
4593,1020,4,28,3,3595,175,Sold,69,58,23,17644,7662916,201886
4594,947,4,9,1,4374,81,Sold,67,54,21,18242,7360936,319652
4595,120,1,28,2,3474,98,Sold,88,34,9,15369,4014401,395975
4596,1014,8,28,5,4049,192,Active,40,90,52,16797,7638163,145570
4597,639,8,5,4,3329,83,Active,38,84,53,17515,6147164,101821
4598,845,6,7,4,4926,175,Sold,33,80,35,15794,6963096,152026
4599,361,7,12,4,3144,192,Sold,41,95,50,18083,5022502,99583
4600,513,8,15,2,3580,44,Sold,38,89,45,17282,5637713,109297
4601,202,7,38,3,3538,22,Sold,35,89,46,16377,4346534,116053
4602,937,6,16,5,3979,199,Sold,38,84,38,18358,7327632,136193
4603,636,2,26,2,3810,181,Active,73,54,19,18265,6135913,225009
4604,1059,5,37,1,4431,59,Active,35,84,56,15977,7853285,145106
4605,865,5,3,1,4623,108,Active,42,90,49,15752,7036903,151135
4606,137,5,11,2,3653,66,Active,32,86,48,16226,4074707,123464
4607,369,2,18,2,3680,111,Sold,73,52,18,15590,5049954,246080
4608,261,7,8,2,3378,135,Sold,32,90,57,15268,4596759,109582
4609,378,2,17,1,4714,92,Sold,81,53,18,16784,5086858,261740
4610,639,5,2,1,4884,193,Sold,31,83,59,18478,6146714,148581
4611,1081,4,24,1,3179,169,Sold,67,52,19,17611,7937893,170480
4612,525,2,26,3,4703,66,Sold,81,64,18,15967,5687668,303176
4613,680,1,38,4,4539,189,Sold,98,28,9,16565,6315931,364720
4614,778,1,5,3,4699,175,Active,89,32,5,15135,6679117,530858
4615,679,8,32,1,3056,187,Sold,39,90,42,16785,6311881,98354
4616,599,7,6,3,3327,80,Sold,31,91,50,15241,5994599,105745
4617,1024,2,29,4,3383,108,Active,78,62,14,16365,7680018,176566
4618,520,1,24,1,4411,46,Sold,88,34,5,16850,5666516,573011
4619,604,7,31,1,3330,48,Sold,30,92,57,17225,6012151,107159
4620,538,5,40,3,4424,86,Sold,40,94,54,18413,5741224,140595
4621,793,7,38,2,3997,64,Active,38,90,52,17507,6744824,136729
4622,38,3,4,5,3568,93,Sold,59,80,18,17861,3670117,191473
4623,84,4,4,4,4879,115,Sold,75,54,24,17529,3859585,384238
4624,905,3,38,5,3329,136,Sold,61,78,22,16331,7197119,193774
4625,362,1,23,2,3781,78,Active,93,19,8,18276,5027002,351293
4626,502,3,37,3,3850,132,Active,55,80,23,16506,5596759,215711
4627,117,1,27,3,4918,196,Active,94,34,5,18145,4000450,530505
4628,681,4,19,3,3013,55,Sold,76,66,20,18272,6320882,173368
4629,948,7,18,4,4805,49,Sold,42,91,39,17341,7366786,154548
4630,805,3,9,5,4613,133,Sold,53,78,19,15541,6792979,259406
4631,735,5,23,2,4059,15,Sold,35,96,44,17937,6519801,125472
4632,955,7,5,5,4300,174,Sold,41,95,37,15039,7398289,152547
4633,100,5,34,5,3270,56,Sold,36,95,43,15415,3920342,100088
4634,344,3,27,2,3602,117,Sold,63,72,18,15241,4954995,198300
4635,1093,7,40,2,4535,67,Sold,37,91,37,15919,7985598,142172
4636,899,7,31,5,4918,104,Sold,42,91,36,18340,7174617,169927
4637,331,1,18,2,3841,140,Active,92,23,7,16639,4897389,418304
4638,1037,8,2,5,3750,60,Sold,31,90,41,16770,7738523,129968
4639,183,7,35,2,4248,124,Sold,37,92,48,16948,4264626,140745
4640,908,7,33,4,3353,40,Active,39,98,56,15168,7207020,110817
4641,468,3,32,4,4274,115,Active,56,71,20,16487,5453645,210390
4642,20,4,4,2,3436,163,Sold,77,64,15,16317,3594059,281553
4643,231,3,38,1,3221,27,Sold,64,71,20,15934,4465346,201413
4644,287,8,36,4,3309,140,Sold,44,87,40,17351,4703420,110362
4645,499,3,14,5,4754,51,Sold,60,73,22,17796,5581908,247375
4646,387,2,7,1,3897,96,Sold,84,57,15,16574,5128262,287008
4647,791,6,25,3,4450,105,Active,32,89,36,15912,6738073,133749
4648,559,6,3,4,3433,169,Sold,40,88,53,18129,5819531,106011
4649,878,3,30,5,3320,125,Sold,62,77,26,16299,7091359,230041
4650,36,6,27,3,4112,45,Sold,34,91,49,16274,3662016,136897
4651,526,3,38,2,4255,95,Sold,51,89,21,17000,5689018,243549
4652,850,6,13,4,3373,7,Sold,31,94,40,16047,6987848,110297
4653,736,6,32,5,3565,192,Active,36,92,46,18248,6524302,120754
4654,264,7,20,5,3634,155,Active,32,88,35,15347,4608010,126507
4655,488,7,26,5,3629,10,Active,42,87,47,15426,5534203,128728
4656,745,5,15,5,3993,171,Sold,41,99,38,17719,6553555,143508
4657,286,8,19,3,4117,165,Sold,41,80,53,15857,4697569,130295
4658,208,4,13,2,3647,72,Sold,74,57,15,15003,4378937,222906
4659,530,8,37,4,3098,70,Sold,33,95,39,17578,5707470,105821
4660,645,1,33,5,3144,58,Sold,95,21,8,16747,6175067,295332
4661,1077,4,40,2,3326,18,Sold,79,68,22,18039,7922592,268162
4662,207,5,34,1,4071,35,Sold,40,84,46,15970,4372637,142273
4663,439,6,9,3,3994,47,Active,32,87,48,17245,5333483,131147
4664,52,1,1,1,3007,119,Active,89,21,8,15885,3732223,301985
4665,383,4,25,5,3599,46,Active,77,60,17,17605,5112061,235340
4666,332,7,12,3,3739,168,Sold,36,82,55,16150,4905490,119476
4667,695,6,29,4,3445,55,Active,35,91,39,18013,6371737,113203
4668,968,7,20,5,4287,178,Active,40,93,39,18090,7450495,132914
4669,533,2,20,2,3033,103,Active,81,58,13,17716,5721422,190298
4670,526,3,2,2,4642,64,Sold,58,89,23,18421,5690369,294533
4671,137,3,8,3,3935,116,Sold,62,75,18,15721,4072907,272604
4672,596,3,3,5,3317,76,Sold,56,82,26,15770,5982898,199795
4673,372,4,23,3,4613,154,Active,68,55,22,18184,5062556,252435
4674,338,7,23,5,4139,180,Active,40,97,52,18051,4932943,147638
4675,423,4,26,1,4133,71,Active,75,64,19,18217,5266426,297497
4676,423,3,32,3,3864,121,Sold,53,80,23,15564,5266876,262950
4677,598,7,30,2,3287,101,Sold,35,84,59,16515,5989198,107163
4678,51,4,19,4,4845,197,Active,77,61,18,17710,3725472,399298
4679,484,6,10,3,3513,41,Sold,32,88,56,16869,5518451,109795
4680,364,2,9,1,4623,86,Sold,82,61,19,16765,5031953,342263
4681,772,2,33,1,3892,174,Sold,80,53,18,15127,6652115,295913
4682,750,7,24,2,4946,134,Active,33,81,55,16404,6573807,172685
4683,13,4,9,4,4442,139,Sold,76,53,16,17331,3558955,284977
4684,783,5,19,1,4854,84,Sold,37,86,52,16456,6703420,164512
4685,1083,7,1,2,3211,182,Active,44,92,45,15603,7945094,98533
4686,705,5,24,3,4241,98,Sold,39,98,43,15997,6407740,139554
4687,168,1,22,2,3158,97,Sold,91,29,7,16870,4204770,243513
4688,314,7,15,5,4854,72,Active,40,94,53,17964,4820882,171938
4689,115,4,22,1,4207,46,Active,74,63,15,15429,3990549,339311
4690,383,5,9,4,4509,108,Sold,30,98,45,16522,5110711,160764
4691,73,3,27,4,3557,178,Sold,54,86,19,16532,3814131,174845
4692,318,5,24,4,4937,7,Sold,41,98,35,17289,4842934,163523
4693,1005,4,33,4,3050,23,Sold,67,57,23,15797,7602610,167256
4694,1093,7,4,2,3047,181,Sold,31,98,39,15380,7984698,94122
4695,560,6,4,1,4362,160,Sold,42,83,51,17631,5829432,153822
4696,1066,7,20,2,4717,194,Active,38,96,54,16911,7876687,143652
4697,502,3,11,3,3263,112,Active,64,85,19,17242,5595409,182227
4698,396,3,10,4,4010,141,Sold,62,72,20,17584,5170567,221390
4699,979,1,14,5,4886,84,Sold,95,28,5,17994,7495949,619765
4700,194,6,19,3,4037,133,Sold,39,98,42,16964,4315031,136103
4701,414,7,13,5,4415,65,Sold,34,98,36,15773,5236723,138861
4702,761,7,23,4,4107,17,Active,43,82,38,16264,6613411,131794
4703,582,8,32,1,4090,8,Sold,43,96,55,17729,5925292,141040
4704,7,5,12,3,3516,136,Sold,38,94,36,16558,3532853,115740
4705,908,4,20,2,4585,16,Sold,79,53,16,15169,7208820,364439
4706,1068,8,23,5,3621,17,Active,33,83,38,16921,7883438,108746
4707,593,1,27,2,4324,139,Active,95,22,9,16086,5974797,509800
4708,445,6,8,1,3638,165,Sold,33,99,35,18489,5358685,126071
4709,466,7,22,1,3960,60,Sold,31,80,35,18235,5441944,130363
4710,895,3,4,2,4676,35,Sold,64,82,21,16376,7161116,326003
4711,456,3,10,2,3140,11,Active,54,71,19,15287,5396939,197634
4712,878,2,39,4,4090,114,Active,82,52,17,15195,7093609,290239
4713,569,1,3,4,3917,76,Sold,89,22,6,16626,5870387,451229
4714,329,3,23,2,3336,131,Active,52,78,27,16322,4891089,225514
4715,207,8,1,4,4505,138,Active,41,84,41,17193,4375337,142655
4716,472,3,24,1,3698,25,Sold,61,78,23,15431,5467146,246920
4717,405,5,10,3,4431,129,Active,40,98,56,16123,5204770,159046
4718,704,3,10,1,3168,172,Active,59,78,26,15939,6403690,156677
4719,956,1,26,2,4918,194,Sold,93,28,11,17850,7400990,612967
4720,56,6,4,1,4054,161,Sold,43,83,41,18397,3747524,121879
4721,1060,2,33,3,3627,36,Sold,75,57,12,15473,7854635,274719
4722,757,2,8,5,4886,149,Sold,82,57,12,16751,6599909,345700
4723,964,3,20,4,4091,13,Sold,60,87,23,15282,7432943,206383
4724,827,3,5,5,4606,40,Sold,63,80,21,17502,6891989,306384
4725,743,6,10,5,3271,163,Sold,38,82,53,15865,6547254,104129
4726,197,7,2,4,4824,12,Sold,38,96,48,16022,4324032,159250
4727,567,6,29,1,3074,11,Sold,38,90,37,18477,5859585,97538
4728,733,5,25,2,4036,146,Sold,40,91,56,16378,6513051,126521
4729,234,4,5,1,4257,123,Sold,67,50,16,16718,4480648,322693
4730,621,3,15,2,3233,74,Sold,61,77,21,15018,6079207,185403
4731,185,5,26,1,3438,61,Sold,33,82,42,16547,4274977,119409
4732,576,2,19,2,4662,115,Active,72,52,13,17929,5900990,360292
4733,1074,1,15,2,3864,49,Sold,99,25,10,15990,7910891,422055
4734,848,4,28,4,3386,182,Active,67,67,18,18086,6975247,268473
4735,542,4,16,5,4873,182,Active,78,63,21,18406,5753825,276879
4736,875,4,26,2,3743,132,Active,74,61,16,16170,7081008,239844
4737,301,1,25,5,4699,189,Active,91,28,11,17468,4767326,554670
4738,546,7,14,4,4924,85,Sold,31,88,54,15172,5769576,167741
4739,1049,5,26,4,4922,54,Active,43,81,36,16587,7799279,175873
4740,149,1,1,5,3635,20,Sold,94,34,5,15241,4127812,406057
4741,1088,4,21,2,4009,99,Sold,65,56,23,18382,7963096,249634
4742,605,2,32,3,3406,146,Sold,77,53,18,17676,6016201,212175
4743,121,8,11,1,3959,182,Active,44,84,59,18223,4014851,127361
4744,384,8,40,5,3143,112,Sold,41,80,55,17665,5116561,104756
4745,753,3,29,3,4929,12,Sold,60,74,18,17283,6583708,320377
4746,244,2,31,3,4814,87,Sold,83,48,19,17604,4524302,275838
4747,372,4,16,4,4737,145,Active,65,69,22,17689,5064806,299492
4748,225,2,27,3,4021,41,Sold,83,53,16,17897,4441044,313828
4749,359,1,8,4,4818,35,Sold,90,31,7,16795,5013501,514418
4750,22,8,22,2,4471,156,Active,38,87,36,16914,3599909,139620
4751,1035,6,18,3,3904,80,Active,33,96,52,15394,7731773,132275
4752,1054,2,5,5,4137,138,Sold,77,54,19,16562,7828532,214945
4753,531,8,27,4,4173,18,Sold,38,80,47,16075,5711971,136040
4754,143,8,27,3,4784,51,Sold,34,90,38,17426,4098559,146831
4755,962,8,13,2,3406,81,Sold,35,80,50,16962,7425742,114162
4756,404,8,13,3,4513,153,Active,30,84,38,18099,5198919,146185
4757,1037,6,21,4,3029,24,Active,31,80,57,18409,7739423,92039
4758,1055,8,25,3,4891,170,Sold,37,91,36,16411,7831683,147111
4759,393,5,5,5,4004,59,Sold,31,91,39,15989,5154815,130955
4760,180,5,3,3,4345,174,Sold,35,95,57,16476,4252925,145523
4761,773,5,22,3,3914,186,Sold,37,87,35,15667,6657965,132951
4762,503,4,25,4,4497,199,Sold,75,50,23,16109,5602610,296690
4763,232,3,38,5,3305,188,Sold,51,71,26,15634,4472997,196470
4764,785,2,34,1,4717,85,Sold,81,51,15,18046,6713771,330203
4765,761,7,14,5,4532,49,Active,39,91,37,16886,6612061,144290
4766,441,8,1,3,4139,186,Sold,39,95,58,16498,5342034,130072
4767,79,8,5,3,4233,78,Sold,32,86,37,16756,3841134,144870
4768,306,3,33,3,3640,15,Sold,53,74,24,15042,4786228,201219
4769,640,4,16,3,4192,97,Active,71,61,24,18308,6152115,288496
4770,799,3,33,3,3539,199,Active,62,77,26,17739,6771377,240414
4771,128,4,35,1,4326,139,Active,71,56,19,15451,4041854,279654
4772,370,5,1,2,4784,25,Sold,35,87,47,17878,5054005,143568
4773,690,5,31,5,3931,148,Active,31,80,45,15373,6353735,118850
4774,33,4,21,2,4627,177,Sold,76,59,21,17649,3649864,328862
4775,602,4,33,1,3038,167,Active,74,64,18,16289,6007650,246473
4776,957,8,30,1,4984,109,Sold,42,89,44,17102,7407740,151693
4777,684,5,15,3,4494,129,Active,33,97,54,15653,6331683,154962
4778,219,2,32,5,4720,139,Sold,83,48,18,15407,4424842,261069
4779,328,5,31,5,4336,199,Sold,40,87,37,17385,4886138,150095
4780,169,1,8,1,4105,87,Sold,91,24,6,16053,4206570,457851
4781,242,3,15,1,4118,96,Active,56,75,20,17144,4513501,230213
4782,236,4,34,3,4790,99,Sold,68,57,24,15133,4490549,394631
4783,139,3,18,5,4622,49,Active,58,89,19,16453,4084158,268727
4784,1072,7,8,3,4425,132,Sold,40,84,38,15777,7901890,139954
4785,115,8,10,5,3571,29,Active,37,92,51,15991,3990099,117172
4786,330,8,22,3,3381,38,Sold,39,83,37,17669,4892439,113933
4787,334,6,18,3,3737,88,Active,30,82,44,16396,4915391,134285
4788,499,2,12,5,3859,110,Active,77,61,17,16153,5583708,281821
4789,589,5,30,1,3517,101,Sold,43,89,46,18237,5956795,118481
4790,19,6,35,5,3177,136,Sold,34,92,44,17029,3587308,97585
4791,417,7,35,4,4533,155,Sold,34,88,51,16732,5245274,156515
4792,653,8,19,4,3379,134,Active,44,81,41,16293,6214221,120759
4793,1085,6,30,1,3146,9,Active,43,94,45,17237,7953645,107354
4794,458,4,33,3,4461,89,Active,66,65,16,15675,5403690,236935
4795,315,8,7,5,4429,94,Sold,35,88,53,18336,4827632,142844
4796,509,6,3,1,4867,44,Active,31,90,46,17693,5620612,148745
4797,202,5,9,1,3391,82,Active,40,97,54,17121,4350585,118068
4798,334,6,10,4,3876,86,Sold,30,88,55,18440,4913141,127815
4799,918,1,9,3,3833,59,Sold,94,23,7,16837,7252475,465278
4800,13,6,40,5,4443,31,Sold,43,89,38,16163,3556705,159157
4801,172,5,5,4,3546,178,Active,35,91,36,17226,4220522,126996
4802,967,1,3,1,3155,158,Sold,97,23,11,17600,7449144,278058
4803,160,5,40,4,4317,42,Sold,30,99,43,16194,4170117,136702
4804,656,7,9,4,3498,147,Active,34,96,37,16035,6227272,113069
4805,796,8,5,3,3379,17,Sold,38,96,49,17533,6761476,113075
4806,86,5,7,4,3337,82,Sold,37,92,45,17695,3865886,111736
4807,792,5,33,3,3809,76,Active,32,97,55,17269,6740774,123084
4808,505,5,17,2,3932,87,Sold,35,93,55,18301,5607560,120186
